stop_id,stop_code,stop_name,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,wheelchair_boarding,vehicle_type
MBIOL2,,Mairie Biollay,45.55966620,5.90339160,,,0,1:MBIOL,0,3
MBISY1,,Mairie Bissy,45.57639060,5.89884010,,,0,1:MBISY,0,3
MBISY2,,Mairie Bissy,45.57670620,5.89848450,,,0,1:MBISY,0,3
MJACO1,,Mairie Jacob,45.55502950,5.91229380,,,0,1:MJACO,0,3
MJACO2,,Mairie Jacob,45.55492510,5.91214720,,,0,1:MJACO,0,3
MMOTE1,,Mairie La Motte,45.59614760,5.87829720,,,0,1:MMOTE,0,3
MMOTE2,,Mairie La Motte,45.59659180,5.87819190,,,0,1:MMOTE,0,3
MRAVO1,,Mairie La Ravoire,45.55859400,5.96412310,,,0,1:MRAVO,0,3
MRAVO2,,Mairie La Ravoire,45.55831960,5.96359530,,,0,1:MRAVO,0,3
MBOUR1,,Mairie Le Bourget,45.64780290,5.86005460,,,0,1:MBOURG,0,3
MBOUR2,,Mairie Le Bourget,45.64855180,5.86001620,,,0,1:MBOURG,0,3
MSBAL1,,Mairie St Baldoph,45.53570550,5.95182180,,,0,1:MSBAL,0,3
MSBAL2,,Mairie St Baldoph,45.53599650,5.95172190,,,0,1:MSBAL,0,3
MARLE1,,Marle,45.57313890,6.02361480,,,0,1:MARLE,0,3
MARLE2,,Marle,45.57311030,6.02434460,,,0,1:MARLE,0,3
MARQU1,,Marquises,45.57974580,5.95306380,,,0,1:MARQU,0,3
MARQU2,,Marquises,45.57972640,5.95208750,,,0,1:MARQU,0,3
MARTI1,,Martinière,45.57136640,5.94031330,,,0,1:MARTI,0,3
MARTI2,,Martinière,45.57134670,5.94072280,,,0,1:MARTI,0,3
MAPAR1,,Mas Partout,45.60990990,5.94707110,,,0,1:MAPAR,0,3
MAPAR2,,Mas Partout,45.60998250,5.94704930,,,0,1:MAPAR,0,3
MAUPA1,,Maupas,45.55333440,5.88579670,,,0,1:MAUPA,0,3
MAUPA2,,Maupas,45.55329100,5.88573030,,,0,1:MAUPA,0,3
MENDF1,,Mendès France,45.59367300,5.90653400,,,0,1:MENDF,0,3
MENDF2,,Mendès France,45.59375060,5.90631980,,,0,1:MENDF,0,3
MIVAL1,,Mi-Vallon,45.55294970,5.92159860,,,0,1:MIVAL,0,3
MIVAL2,,Mi-Vallon,45.55267600,5.92137900,,,0,1:MIVAL,0,3
MJC1,,MJC,45.56636360,5.93037490,,,0,1:MJC,0,3
MJC2,,MJC,45.56631660,5.93079580,,,0,1:MJC,0,3
MTFER1,,Monférine,45.56974080,5.97911430,,,0,1:MTFER,0,3
MTFER2,,Monférine,45.56955810,5.97920710,,,0,1:MTFER,0,3
MONGE1,,Monge,45.56631360,5.93470840,,,0,1:MONGE,0,3
MONGE2,,Monge,45.56621860,5.93489590,,,0,1:MONGE,0,3
MOGNY1,,Montagny,45.58825980,6.00615080,,,0,1:MOGNY,0,3
MOGNY2,,Montagny,45.58803970,6.00595910,,,0,1:MOGNY,0,3
MTFOR1,,Montfort,45.56148530,5.85561480,,,0,1:MTFOR,0,3
MTFOR2,,Montfort,45.56161160,5.85560850,,,0,1:MTFOR,0,3
MGELA1,,Montgelas,45.55264360,6.02575510,,,0,1:MGELA,0,3
MGELA2,,Montgelas,45.55260350,6.02590680,,,0,1:MGELA,0,3
MTHOU1,,Monthoux,45.54339570,6.03552270,,,0,1:MTHOU,0,3
MTHOU2,,Monthoux,45.54349750,6.03542570,,,0,1:MTHOU,0,3
MTLEV1,,Montlevin,45.55159960,5.94431840,,,0,1:MTLEV,0,3
MTLEV2,,Montlevin,45.55151460,5.94412150,,,0,1:MTLEV,0,3
MTMER1,,Montmerlet,45.56440120,6.01477380,,,0,1:MTMER,0,3
MTMER2,,Montmerlet,45.56426140,6.01494580,,,0,1:MTMER,0,3
MOCHA1,,Montée De Chalou,45.56980400,5.88271540,,,0,1:MOCHA,0,3
MOCHA2,,Montée De Chalou,45.56999870,5.88285390,,,0,1:MOCHA,0,3
MOVIM1,,Montée Vimines,45.54732110,5.87467300,,,0,1:MOVIM,0,3
MOVIM2,,Montée Vimines,45.54749030,5.87439960,,,0,1:MOVIM,0,3
MONZI1,,Monzin,45.54065960,5.85179850,,,0,1:MONZI,0,3
MONZI2,,Monzin,45.54067570,5.85187630,,,0,1:MONZI,0,3
MORIB1,,Morion Bas,45.53080250,6.04500090,,,0,1:MORIB,0,3
MORIH1,,Morion Haut,45.53080350,6.04629590,,,0,1:MORIH,0,3
MORAZ1,,Morraz,45.60594940,5.91162000,,,0,1:MORAZ,0,3
MORAZ2,,Morraz,45.60639970,5.91163080,,,0,1:MORAZ,0,3
MUGAL1,,Muses Galantes,45.54791280,5.92020470,,,0,1:MUGAL,0,3
MUGAL2,,Muses Galantes,45.54821170,5.91979730,,,0,1:MUGAL,0,3
MYOSO1,,Myosotis,45.55121140,5.94159160,,,0,1:MYOSO,0,3
MYOSO2,,Myosotis,45.55109450,5.94158540,,,0,1:MYOSO,0,3
MACON1,,Mâconnais,45.59105790,5.91774250,,,0,1:MACON,0,3
MACON2,,Mâconnais,45.59194040,5.91741670,,,0,1:MACON,0,3
MEDIP1,,Médipôle,45.54595080,5.97062900,,,0,1:MEDIPD,0,3
MEDIP2,,Médipôle,45.54542380,5.97079310,,,0,1:MEDIPA,0,3
MERAN1,,Mérande,45.57208010,5.92920170,,,0,1:MERAN,0,3
MERAN2,,Mérande,45.57213380,5.92956370,,,0,1:MERAN,0,3
NANTI1,,Nanti,45.53394810,5.88771140,,,0,1:NANTI,0,3
NANTI2,,Nanti,45.53392520,5.88790250,,,0,1:NANTI,0,3
NECUI1,,Nécuidet,45.52869810,6.03785960,,,0,1:NECUI,0,3
ORADO1,,Oradour Sur Glane,45.56154210,5.90263040,,,0,1:ORADO,0,3
ORADO2,,Oradour Sur Glane,45.56172500,5.90252450,,,0,1:ORADO,0,3
ORATO1,,Oratoire,45.62156720,5.90562220,,,0,1:ORATO,0,3
ORATO2,,Oratoire,45.62149260,5.90572100,,,0,1:ORATO,0,3
PAGNO1,,Pagnon,45.60404510,5.89253330,,,0,1:PAGNO,0,3
PAGNO2,,Pagnon,45.60401610,5.89260880,,,0,1:PAGNO,0,3
PALAT1,,Palatiers,45.60499470,5.94826030,,,0,1:PALAT,0,3
PALAT2,,Palatiers,45.60505430,5.94839190,,,0,1:PALAT,0,3
PALES1,,Palestre,45.56971920,5.93369560,,,0,1:PALES,0,3
PALES2,,Palestre,45.56992000,5.93497640,,,0,1:PALES,0,3
PANOR1,,Panoramique,45.57593400,5.98003740,,,0,1:PANOR,0,3
PANOR2,,Panoramique,45.57593090,5.98015270,,,0,1:PANOR,0,3
PARC1,,Parc,45.59662120,5.87140340,,,0,1:PARC,0,3
PARC2,,Parc,45.59675500,5.87180830,,,0,1:PARC,0,3
PAPIL1,,Parpillettes,45.57073960,5.95013350,,,0,1:PAPIL,0,3
PAPIL2,,Parpillettes,45.57085400,5.95126860,,,0,1:PAPIL,0,3
PASSE1,,Passerelle,45.64447070,5.86883650,,,0,1:PASSE,0,3
PASSE2,,Passerelle,45.64443600,5.86807680,,,0,1:PASSE,0,3
VACHZ1,,Paul Vachez,45.59532310,5.90440000,,,0,1:VACHZ,0,3
VACHZ2,,Paul Vachez,45.59476690,5.90465320,,,0,1:VACHZ,0,3
PELRI1,,Pellerin,45.57948650,5.92161160,,,0,1:PELRI,0,3
PELRI2,,Pellerin,45.57940180,5.92140190,,,0,1:PELRI,0,3
PEROD1,,Perrodière,45.57597620,5.95934270,,,0,1:PEROD,0,3
PEROD2,,Perrodière,45.57562720,5.95959350,,,0,1:PEROD,0,3
PEROT1,,Perrot,45.58116030,5.94998240,,,0,1:PEROT,0,3
PEROT2,,Perrot,45.58096640,5.94981810,,,0,1:PEROT,0,3
PCHAM1,,Petit Champ,45.60150090,5.91741950,,,0,1:PCHAM,0,3
PCHAM2,,Petit Champ,45.60148590,5.91730320,,,0,1:PCHAM,0,3
PTLEY1,,Petit Leysse,45.57838220,5.97095570,,,0,1:PTLEY,0,3
PTLEY2,,Petit Leysse,45.57775510,5.97047300,,,0,1:PTLEY,0,3
PTFOR1,,Petite Forêt,45.57404140,5.88894040,,,0,1:PTFOR,0,3
PTFOR2,,Petite Forêt,45.57474220,5.88866900,,,0,1:PTFOR,0,3
PEYSS1,,Peysse,45.55958190,5.95227200,,,0,1:PEYSS,0,3
PEYSS2,,Peysse,45.55983030,5.95173360,,,0,1:PEYSS,0,3
PNOIR1,,Pierre Noire,45.61590420,5.90648070,,,0,1:PNOIR,0,3
PNOIR2,,Pierre Noire,45.61597590,5.90649730,,,0,1:PNOIR,0,3
PBAIS1,,Pierrebaisse,45.54866790,5.86816390,,,0,1:PBAIS,0,3
PBAIS2,,Pierrebaisse,45.54869680,5.86808840,,,0,1:PBAIS,0,3
PINGO1,,Pingon,45.58869800,5.88242780,,,0,1:PINGO,0,3
PINGO2,,Pingon,45.58904190,5.88236860,,,0,1:PINGO,0,3
PIOCH1,,Piochet,45.58537220,5.92189630,,,0,1:PIOCH,0,3
PIOCH2,,Piochet,45.58519660,5.92206670,,,0,1:PIOCH,0,3
PISCI1,,Piscine du Stade,45.57259060,5.91163830,,,0,1:PISCI,0,3
PISCI2,,Piscine du Stade,45.57265990,5.91139820,,,0,1:PISCI,0,3
PLCAN1,,Place Cantalous,45.71450790,6.10617650,,,0,1:PLCAN,0,3
PLCAN2,,Place Cantalous,45.71460510,6.10624630,,,0,1:PLCAN,0,3
PLCLM1,,Place Clemenceau,45.69290410,5.90956250,,,0,1:PLCLM,0,3
PLCLM2,,Place Clemenceau,45.69295440,5.90970660,,,0,1:PLCLM,0,3
ITALI1,,Place D'Italie,45.56663350,5.92555270,,,0,1:ITALI,0,3
ITALI2,,Place D'Italie,45.56651650,5.92554650,,,0,1:ITALI,0,3
PLAG1,,Plage,45.65513080,5.85997070,,,0,1:PLAGE,0,3
PLAG2,,Plage,45.65493300,5.86030740,,,0,1:PLAGE,0,3
PLAIN1,,Plaine,45.56370010,5.96868080,,,0,1:PLAIN,0,3
PLAIN2,,Plaine,45.56316670,5.96908840,,,0,1:PLAIN,0,3
PLASP1,,Plaine Des Sports,45.57704120,5.96475030,,,0,1:PLASP,0,3
PLASP2,,Plaine Des Sports,45.57691490,5.96475640,,,0,1:PLASP,0,3
PLANA1,,Plamaz,45.58548330,5.97911360,,,0,1:PLANA,0,3
PLANA2,,Plamaz,45.58522520,5.97933070,,,0,1:PLANA,0,3
PLEAU1,,Plan D'Eau,45.55478640,5.97861870,,,0,1:PLEAU,0,3
PLEAU2,,Plan D'Eau,45.55494120,5.97821650,,,0,1:PLEAU,0,3
PLSUD1,,Plan Sud,45.60086290,5.87607760,,,0,1:PLSUD,0,3
PLSUD2,,Plan Sud,45.60099110,5.87564780,,,0,1:PLSUD,0,3
PLDES1,,Plantées Dessus,45.54124560,5.86453590,,,0,1:PLDES,0,3
PLDES2,,Plantées Dessus,45.54134050,5.86434850,,,0,1:PLDES,0,3
POLYG1,,Polygone,45.58136390,5.91141910,,,0,1:POLYG,0,3
POLYG2,,Polygone,45.58192040,5.91115320,,,0,1:POLYG,0,3
PBANG1,,Pont de Banges,45.74247400,6.09453760,,,0,1:PBANG,0,3
PBANG2,,Pont de Banges,45.74243380,6.09451200,,,0,1:PBANG,0,3
PVIEU1,,Pont Vieux,45.56127060,5.90162840,,,0,1:PVIEU,0,3
PVIEU2,,Pont Vieux,45.56149860,5.90152490,,,0,1:PVIEU,0,3
PORET1,,Porretaz,45.54093190,5.94770160,,,0,1:PORET,0,3
PORET2,,Porretaz,45.54074360,5.94766600,,,0,1:PORET,0,3
PORET3,,Porretaz,45.54104490,5.94786150,,,0,1:PORET,0,3
PORET4,,Porretaz,45.54053810,5.94862960,,,0,1:PORET,0,3
CUPST1,,Poste de Cusy,45.74457570,6.02401380,,,0,1:CUPST,0,3
CUPST2,,Poste de Cusy,45.74457740,6.02394900,,,0,1:CUPST,0,3
POULI1,,Pouli,45.64379880,5.86231430,,,0,1:POULI,0,3
POULI2,,Pouli,45.64341100,5.86267960,,,0,1:POULI,0,3
PRTRO1,,PR La Trousse,45.57194280,5.96057720,,,0,1:PRTRO,0,3
PRTRO2,,PR La Trousse,45.57192710,5.96048660,,,0,1:PRTRO,0,3
PRSON,,PR Sonnaz,45.61041230,5.91117410,,,0,1:PRSON,0,3
PRAVA1,,Pra Varnay,45.59198310,5.86565710,,,0,1:PRAVA,0,3
PRAVA2,,Pra Varnay,45.59184080,5.86558560,,,0,1:PRAVA,0,3
PRADI1,,Pradian,45.57357620,5.95637900,,,0,1:PRADI,0,3
PRADI2,,Pradian,45.57343140,5.95674340,,,0,1:PRADI,0,3
PRAGO,,Pragondran,45.62253070,5.94961760,,,0,1:PRAGO,0,3
PRAIR1,,Prairie,45.62671910,5.87555820,,,0,1:PRAIR,0,3
PRAIR2,,Prairie,45.62781400,5.87573070,,,0,1:PRAIR,0,3
PRAVO1,,Pravaut,45.56181880,5.86552190,,,0,1:PRAVO,0,3
PRAVO2,,Pravaut,45.56198910,5.86555640,,,0,1:PRAVO,0,3
PRNAN1,,Praz Du Nant,45.58443140,5.94413770,,,0,1:PRNAN,0,3
PRNAN2,,Praz Du Nant,45.58442840,5.94425310,,,0,1:PRNAN,0,3
PROVE1,,Provence,45.58750520,5.92199590,,,0,1:PROVE,0,3
PROVE2,,Provence,45.58803280,5.92180550,,,0,1:PROVE,0,3
PRE1,,Pré,45.55757500,5.94874030,,,0,1:PRE,0,3
PRE2,,Pré,45.55751310,5.94869860,,,0,1:PRE,0,3
PREAN1,,Pré De L'Ane,45.59827990,5.91445170,,,0,1:PREAN,0,3
PREAN2,,Pré De L'Ane,45.59836780,5.91453330,,,0,1:PREAN,0,3
PREHI1,,Pré Hibou,45.56062230,5.96033190,,,0,1:PREHI,0,3
PREHI2,,Pré Hibou,45.56000190,5.95993960,,,0,1:PREHI,0,3
PREJO1,,Pré Joli,45.55389650,5.96559070,,,0,1:PREJO,0,3
PREJO2,,Pré Joli,45.55385850,5.96566560,,,0,1:PREJO,0,3
RENAU1,,Pré Renaud,45.56396490,5.96479510,,,0,1:RENAU,0,3
RENAU2,,Pré Renaud,45.56392310,5.96501100,,,0,1:RENAU,0,3
PREFC1,,Préfecture,45.56363260,5.92001930,,,0,1:PREFC,0,3
PREFC2,,Préfecture,45.56352130,5.92014170,,,0,1:PREFC,0,3
PUISA1,,Puisat,45.58602720,5.98781840,,,0,1:PUISA,0,3
PUISA2,,Puisat,45.58594960,5.98768590,,,0,1:PUISA,0,3
PUGNY1,,Putigny,45.60139520,5.91245890,,,0,1:PUGNY,0,3
PUGNY2,,Putigny,45.60136300,5.91335580,,,0,1:PUGNY,0,3
PUYGR1,,Puygros Chef Lieu,45.56760400,6.03438500,,,0,1:PUYGR,0,3
PUYGR2,,Puygros Chef Lieu,45.56739810,6.03433530,,,0,1:PUYGR,0,3
QUINQ1,,Quinquin,45.57347280,5.95036870,,,0,1:QUINQ,0,3
QUINQ2,,Quinquin,45.57337940,5.95083850,,,0,1:QUINQ,0,3
RAGES1,,Ragès,45.62840750,5.91011660,,,0,1:RAGES,0,3
RAGES2,,Ragès,45.62834950,5.91026770,,,0,1:RAGES,0,3
REBER1,,Rebérioux,45.59422100,5.91668970,,,0,1:REBER,0,3
REBER2,,Rebérioux,45.59395000,5.91671390,,,0,1:REBER,0,3
REINA1,,Reinach,45.59616720,5.86836360,,,0,1:REINA,0,3
REINA2,,Reinach,45.59598720,5.86764830,,,0,1:REINA,0,3
RIPES1,,Rippes,45.59717550,5.94369820,,,0,1:RIPES,0,3
RIPES2,,Rippes,45.59712020,5.94374660,,,0,1:RIPES,0,3
ROCNO1,,Roc Noir,45.56069580,5.98242530,,,0,1:ROCNO,0,3
ROCNO2,,Roc Noir,45.56091320,5.98238570,,,0,1:ROCNO,0,3
RFOUG1,,Roche Fougère,45.54230600,5.88331220,,,0,1:RFOUG,0,3
RFOUG2,,Roche Fougère,45.54228340,5.88349060,,,0,1:RFOUG,0,3
ROCHT1,,Rochettes,45.56500250,5.98041200,,,0,1:ROCHT,0,3
ROCHT2,,Rochettes,45.56519660,5.98023000,,,0,1:ROCHT,0,3
GAROS1,,Roland Garros,45.59909060,5.87385480,,,0,1:GAROS,0,3
GAROS2,,Roland Garros,45.59955000,5.87350630,,,0,1:GAROS,0,3
ROPS1,,Rops,45.59722150,5.91634700,,,0,1:ROPS,0,3
ROPS2,,Rops,45.59702690,5.91655500,,,0,1:ROPS,0,3
ROSEL1,,Roselend,45.63742500,5.87375080,,,0,1:ROSEL,0,3
ROSEL2,,Roselend,45.63754730,5.87460490,,,0,1:ROSEL,0,3
ROTDE1,,Rotonde,45.57824580,5.91733750,,,0,1:ROTDE,0,3
ROTDE2,,Rotonde,45.57769260,5.91747520,,,0,1:ROTDE,0,3
ROUSE1,,Rousseau,45.56248630,5.93047790,,,0,1:ROUSE,0,3
ROUSE2,,Rousseau,45.56244330,5.93039860,,,0,1:ROUSE,0,3
RAUTI1,,Route D'Autigny,45.61605320,5.90908230,,,0,1:RAUTI,0,3
RAUTI2,,Route D'Autigny,45.61609020,5.90904570,,,0,1:RAUTI,0,3
MONTE1,,Route De Monterminod,45.58541570,5.97690260,,,0,1:MONTE,0,3
MONTE2,,Route De Monterminod,45.58532740,5.97751380,,,0,1:MONTE,0,3
RBAUG1,,Route des Bauges,45.72316980,5.92565450,,,0,1:RBAUG,0,3
RBAUG2,,Route des Bauges,45.72313110,5.92575540,,,0,1:RBAUG,0,3
RUTEZ1,,Ruttet,45.61347580,5.92507360,,,0,1:RUTEZ,0,3
CSALB1,,Saint Alban Centre,45.57849570,5.95537110,,,0,1:CSALB,0,3
CSALB2,,Saint Alban Centre,45.57830670,5.95536100,,,0,1:CSALB,0,3
STBAL1,,Saint Baldoph Centre,45.53134140,5.95603840,,,0,1:STBALD,0,3
STBAL2,,Saint Baldoph Centre,45.53133370,5.95598670,,,0,1:STBALA,0,3
STNIC1,,Sainte Nicolle,45.58779940,6.01123380,,,0,1:STNIC,0,3
STNIC2,,Sainte Nicolle,45.58763010,6.01116050,,,0,1:STNIC,0,3
SALIN1,,Salins,45.55886170,5.90209240,,,0,1:SALIN,0,3
SALIN2,,Salins,45.55887370,5.90197760,,,0,1:SALIN,0,3
SFMON1,,Salle Des Fêtes,45.53930830,5.90905770,,,0,1:SFMON,0,3
SFMON2,,Salle Des Fêtes,45.53894770,5.90871820,,,0,1:SFMON,0,3
SFTHU1,,Salle Fêtes Thuile,45.53000320,6.05286770,,,0,1:SFTHU,0,3
SARTR1,,Sartre,45.59774460,5.92049500,,,0,1:SARTR,0,3
SARTR2,,Sartre,45.59760160,5.92044890,,,0,1:SARTR,0,3
SRVNZ1,,Servennaz,45.61497180,5.91743570,,,0,1:SRVNZ,0,3
SRVNZ2,,Servennaz,45.61492580,5.91747180,,,0,1:SRVNZ,0,3
SEAUX1,,Service Des Eaux,45.58931430,5.89596110,,,0,1:SEAUX,0,3
SEAUX2,,Service Des Eaux,45.58960650,5.89580960,,,0,1:SEAUX,0,3
SILEN1,,Silènes,45.55288900,5.91491330,,,0,1:SILEN,0,3
SILEN2,,Silènes,45.55294000,5.91503140,,,0,1:SILEN,0,3
SIRE1,,Sire,45.61601310,5.94765260,,,0,1:SIRE,0,3
SIRE2,,Sire,45.61598410,5.94772810,,,0,1:SIRE,0,3
SOIRI1,,Soierie,45.55492510,5.89226680,,,0,1:SOIRI,0,3
SOIRI2,,Soierie,45.55468240,5.89189500,,,0,1:SOIRI,0,3
SONBA1,,Sonnaz Le Bas,45.62304760,5.91805380,,,0,1:SONBA,0,3
SONBA2,,Sonnaz Le Bas,45.62317090,5.91816300,,,0,1:SONBA,0,3
SOURC1,,Sources,45.58541810,5.87890780,,,0,1:SOURC,0,3
SOURC2,,Sources,45.58557340,5.87953180,,,0,1:SOURC,0,3
CASCL1,,St Cassin Chef-Lieu,45.53792020,5.89372660,,,0,1:CASCL,0,3
CASCL2,,St Cassin Chef-Lieu,45.53783320,5.89360660,,,0,1:CASCL,0,3
SJARV1,,St Jean D'Arvey C-L,45.58608620,5.99541920,,,0,1:SJARV,0,3
SJARV2,,St Jean D'Arvey C-L,45.58600220,5.99654410,,,0,1:SJARV,0,3
CEJEO1,,St Jeoire Centre,45.53357600,5.99210920,,,0,1:CEJEO,0,3
CEJEO2,,St Jeoire Centre,45.53197960,5.99216410,,,0,1:CEJEO,0,3
STLOU1,,St Louis Du Mont,45.57919120,5.93156640,,,0,1:STLOU,0,3
STLOU2,,St Louis Du Mont,45.57915250,5.93166700,,,0,1:STLOU,0,3
STOMB1,,St Ombre,45.58100420,5.92146070,,,0,1:STOMB,0,3
STOMB2,,St Ombre,45.58114590,5.92155800,,,0,1:STOMB,0,3
SULCL1,,St Sulpice Chef Lieu,45.56810150,5.84415310,,,0,1:SULCL,0,3
SULCL2,,St Sulpice Chef Lieu,45.56819920,5.84420940,,,0,1:SULCL,0,3
SLEVL1,,Stade Level,45.57401630,5.90389940,,,0,1:SLEVL,0,3
SLEVL2,,Stade Level,45.57453970,5.90282340,,,0,1:SLEVL,0,3
SMAGE1,,Stade Mager,45.57924060,5.89349720,,,0,1:SMAGE,0,3
SMAGE2,,Stade Mager,45.57918700,5.89382800,,,0,1:SMAGE,0,3
STMON1,,Stade Montagnole,45.53481120,5.90769360,,,0,1:STMON,0,3
STMON2,,Stade Montagnole,45.53448990,5.90757420,,,0,1:STMON,0,3
SVIMI1,,Stade Vimines,45.53813370,5.85900280,,,0,1:SVIMI,0,3
SVIMI2,,Stade Vimines,45.53814180,5.85797750,,,0,1:SVIMI,0,3
STALI1,,Stalingrad,45.55870710,5.92231250,,,0,1:STALI,0,3
STALI2,,Stalingrad,45.55927530,5.92194480,,,0,1:STALI,0,3
THERE1,,Ste Thérèse,45.56938840,5.94427540,,,0,1:THERE,0,3
THERE2,,Ste Thérèse,45.56965040,5.94562360,,,0,1:THERE,0,3
SESOC1,,Sécurité Sociale,45.56817620,5.91369010,,,0,1:SESOC,0,3
SESOC2,,Sécurité Sociale,45.56853280,5.91349070,,,0,1:SESOC,0,3
TAREN1,,Tarentaise,45.56103390,5.97170650,,,0,1:TAREN,0,3
TAREN2,,Tarentaise,45.56101340,5.97146170,,,0,1:TAREN,0,3
TECHN1,,Technolac,45.64397750,5.86980020,,,0,1:TECHND,0,3
TECHN2,,Technolac,45.64396490,5.86994080,,,0,1:TECHNA,0,3
TERAE1,,Terraillets,45.53701790,5.95981580,,,0,1:TERAE,0,3
TERAE2,,Terraillets,45.53646210,5.95970920,,,0,1:TERAE,0,3
TESSO1,,Tessonnière,45.58813510,5.86779390,,,0,1:TESSO,0,3
TESSO2,,Tessonnière,45.58788230,5.86745990,,,0,1:TESSO,0,3
THERM1,,Thermes De Challes,45.55043520,5.98773480,,,0,1:THERM,0,3
THERM2,,Thermes De Challes,45.54937070,5.98710030,,,0,1:THERM,0,3
THOIR1,,Thoiry Chef-Lieu,45.58833230,6.02896160,,,0,1:THOIR,0,3
THOIR2,,Thoiry Chef-Lieu,45.58818250,6.02883790,,,0,1:THOIR,0,3
TREIL1,,Treilles,45.60674290,5.94584990,,,0,1:TREIL,0,3
TREIL2,,Treilles,45.60679490,5.94592970,,,0,1:TREIL,0,3
TRIVI1,,Triviers,45.54562880,5.98684740,,,0,1:TRIVI,0,3
TRIVI2,,Triviers,45.54545850,5.98681260,,,0,1:TRIVI,0,3
TRPRE1,,Trois Prés,45.54048030,5.98967340,,,0,1:TRPRE,0,3
TRPRE2,,Trois Prés,45.54009410,5.98962690,,,0,1:TRPRE,0,3
TROLE1,,Trolles,45.58445500,5.92008980,,,0,1:TROLE,0,3
TROLE2,,Trolles,45.58440070,5.92044630,,,0,1:TROLE,0,3
TUNEL1,,Tunnel,45.57301080,5.93186820,,,0,1:TUNEL,0,3
TUNEL2,,Tunnel,45.57310570,5.93272010,,,0,1:TUNEL,0,3
UJACO1,,Universite Jacob,45.55796170,5.90936940,,,0,1:UJACO,0,3
UJACO2,,Universite Jacob,45.55783900,5.90923470,,,0,1:UJACO,0,3
UJACO3,,Universite Jacob,45.55774420,5.91046110,,,0,1:UNIJ,0,3
UJACO4,,Universite Jacob,45.55766920,5.91057260,,,0,1:UNIJ,0,3
UBOUR1,,Université Bourget,45.64071090,5.87104390,,,0,1:UBOUR,0,3
UBOUR2,,Université Bourget,45.64109660,5.87111530,,,0,1:UBOUR,0,3
VALFL1,,Vallon Fleuri,45.55574490,5.96384250,,,0,1:VALFL,0,3
VALFL2,,Vallon Fleuri,45.55580660,5.96355080,,,0,1:VALFL,0,3
VALER1,,Valérieux,45.56092930,5.91863270,,,0,1:VALER,0,3
VALER2,,Valérieux,45.56096990,5.91810890,,,0,1:VALER,0,3
VERCL1,,Verel Chef-Lieu,45.60700780,5.94915060,,,0,1:VERCL,0,3
VERCL2,,Verel Chef-Lieu,45.60692750,5.94912060,,,0,1:VERCL,0,3
VERGE1,,Verger,45.53388930,5.95475100,,,0,1:VERGE,0,3
VERGE2,,Verger,45.53409730,5.95472360,,,0,1:VERGE,0,3
VRNIE1,,Vernier,45.57636960,5.92018990,,,0,1:VRNIE,0,3
VRNIE2,,Vernier,45.57654250,5.91977560,,,0,1:VRNIE,0,3
VICHE1,,Vichet,45.54824960,5.88204390,,,0,1:VICHE,0,3
VICHE2,,Vichet,45.54822440,5.88161940,,,0,1:VICHE,0,3
VHUGO1,,Victor Hugo,45.56886790,5.89214750,,,0,1:VHUGO,0,3
VHUGO2,,Victor Hugo,45.56895220,5.89237000,,,0,1:VHUGO,0,3
VILAR1,,Villarcher,45.61959560,5.87997800,,,0,1:VILAR,0,3
VILAR2,,Villarcher,45.61986660,5.87995360,,,0,1:VILAR,0,3
VILMA1,,Villard Marin,45.57305920,5.85686530,,,0,1:VILMA,0,3
VILMA2,,Villard Marin,45.57312190,5.85688140,,,0,1:VILMA,0,3
VIRET1,,Villaret,45.57929490,5.96266380,,,0,1:VIRET,0,3
VIRET2,,Villaret,45.57970940,5.96198020,,,0,1:VIRET,0,3
VILNE1,,Villeneuve,45.58278620,5.95463740,,,0,1:VILNE,0,3
VILNE2,,Villeneuve,45.58289130,5.95441200,,,0,1:VILNE,0,3
VILET1,,Villette,45.55310590,5.95455650,,,0,1:VILET,0,3
VILET2,,Villette,45.55295400,5.95451000,,,0,1:VILET,0,3
VIMCL1,,Vimines Chef-Lieu,45.54643280,5.86535530,,,0,1:VIMCL,0,3
VIMCL2,,Vimines Chef-Lieu,45.54592150,5.86526470,,,0,1:VIMCL,0,3
VISIT1,,Visitation,45.52639900,5.95414700,,,0,1:VISIT,0,3
VISIT2,,Visitation,45.52665140,5.95517320,,,0,1:VISIT,0,3
ZIALBN1,,ZI Albanne,45.54440390,5.95822230,,,0,1:ZIALBN,0,3
ZIALBN2,,ZI Albanne,45.54386100,5.95830870,,,0,1:ZIALBN,0,3
ZIMOL1,,ZI Mollard,45.56813560,5.96382500,,,0,1:ZIMOL,0,3
ZIMOL2,,ZI Mollard,45.56817030,5.96353180,,,0,1:ZIMOL,0,3
